id_plano_acao,id_executor,cnpj_executor,nome_executor,objeto_executor
81528,44205,13883996000172,MUNICIPIO DE CORACAO DE MARIA,"REALIZAÇÃO DE CAPACITAÇÃO, AQUISIÇÃO DE COMBUSTIVEIS PARA AS EQUIPES DE REFERENCIA E DA GESTÃO SUAS NO MUNICIPIO DE CORAÇÃO DE MARIA/BA"
81064,41420,12202342000173,FUNDO MUNICIPAL DE SAUDE DE IRITUIA,Construção do Hospital Municipal
81550,43995,45089885000185,MUNICIPIO DE ELDORADO,Aquisição de Uniformes e Materiais para Segurança dos Monitores Ambientais
81533,43196,12250908000132,MUNICIPIO DE DOIS RIACHOS,Objeto Único Não Padronizado – Obras e Serviços de Engenharia - Perfuração de poços a cargo do Ministério da Integração e do Desenvolvimento Regional - UO 53000 - Ação: 00SX Apoio a Projetos de Desenvolvimento Sustentável Local Integrado
81535,45826,12243697000100,MUNICIPIO DE PENEDO,COMPETIÇÃO ESTUDANTIL DE PENEDO 2025
81523,40848,07541279000160,MUNICIPIO DE JUCAS,Pavimentação Urbana
81576,42156,01612692000191,MUNICIPIO DE SAO JOSE DO BREJO DO CRUZ,Implantação De Passagem Molhada Em Estradas Vicinais
81557,38933,83026781000110,MUNICIPIO DE SAO JOSE DO CEDRO,"Pavimentação com pedras irregulares em ruas do perímetro urbano do Município de São José do Cedro/SC, visando a melhoria na mobilidade de pedestres e veículos,  especialmente em períodos chuvosos, ao evitar lama e atoleiros, sendo uma solução durável, sustentável e de impacto positivo na qualidade de vida local."
81577,39994,08868937000195,MUNICIPIO DE SERRA REDONDA,Pavimentação de Estradas Vicinais na Zona Rural de Serra Redonda/PB - Extensão : 3500 M² .
81581,41925,08738916000155,MUNICIPIO DE LIVRAMENTO,Pavimentação em Área Urbana no Município de Livramento/PB
81573,37954,09074113000106,MUNICIPIO DE PRATA,Implantação de Abastecimento d’água (tipo adutora na  Zona Rural )-Comunidade Balanço - Prata/PB
81566,38279,08741399000173,MUNICIPIO DE PICUI,Pavimentação de vias no município de Picuí-PB
81583,42250,08866501000167,MUNICIPIO DE MOGEIRO,Construção de Portal na Entrada da Cidade de Mogeiro/PB
81578,37417,01612532000142,MUNICIPIO DE PARARI,Construção de Portal na entrada da cidade de Pararí
81554,42618,82951229000176,ESTADO DE SANTA CATARINA,Aquisição de Aparelhos de ar condicionados para equipar as escolas da rede pública estadual de Santa Catarina.
81565,45326,08870164000181,MUNICIPIO DE CONGO,Pavimentação de vias públicas urbanas
81556,44503,83009894000108,MUNICIPIO DE SAO DOMINGOS,"Aquisição de caminhão com tração 6x4, transmissão automatizada, ar-condicionado, equipado com caçamba basculante de 12m³, para uso da Secretaria Municipal de Agricultura, visando o atendimento direto aos agricultores familiares e melhorias na infraestrutura rural.
"
81555,46762,51739754000107,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,"Aquisição de um Barco Escola para o Instituto Anjos do Mar Brasil – IAMB / Convênio AAMAR para
ser utilizada no Programa de Formação de Anjos Guardiões do Mar IAMB – AAEMAR de forma a
levar Cultura Oceânica, Sustentabilidade na Pesca, Proteção e Conservação Marinha e Costeira,
dando suporte a continuidade futura da mão de obra na Pesca Comercial Industrial e Esportiva no
Estado de Santa Catarina."
81561,46364,83021840000168,MUNICIPIO DE NOVA ERECHIM,"Uniformes personalizados para patinação, ctg e oficinais;
Equipamentos para patinação: Spins pra giros e cones de disco;
Botas e sapatilhas para danças;
Vestimentas para oficinas: collant, shorts, top, camisetas, sapatilhas e roupas que compõem figurinos;
"
80657,42078,03741683000126,MUNICIPIO DE MUNDO NOVO,"MANUTENÇÃO DO SISTEMA VÍARIO DO MUNICÍPIO, visando o recapeamento da rua padre anchieta no bairro Fleck de Mundo Novo - MS, no perímetro urbano da cidade"
81574,39150,08891830000168,MUNICIPIO DE SERRA GRANDE,Instalação de Energia Fotovoltaica em prédios públicos
81564,44646,06080394000111,MUNICIPIO DE FORTALEZA DOS NOGUEIRAS,"Implantação de sistema elétrico no prédio da associação Luisa Ferrari no Município de Fortaleza dos Nogueiras/MA.
O presente objeto tem como sua finalidade realizar manutenção das instalações elétricas afim de beneficiar crianças e adolescentes que usufrui no dia a dia da associação."
81584,40075,08944084000123,MUNICIPIO DE EMAS,Aquisição de 02 (dois) veículos para a Secretaria de Assistência Social.
81552,39704,46634325000127,MUNICIPIO DE RIBEIRA,"Pelo fato da Secretaria Municipal do Meio Ambiente não possuir nenhum veículo próprio, o veículo a ser adquirido será utilizado no apoio das ações de fiscalização ambiental em casos de queimadas, desmatamentos, e outras infrações ambientais. O município possui muitos locais de difícil acesso para carros de tração simples, por isso a necessidade de que o veículo a ser adquirido possua tração 4x4. Além disso, o veículo também será utilizado para o cadastramento de beneficiários com o objetivo de universalizar o acesso ao saneamento básico nas áreas rurais e de difícil acesso do município."
81559,39673,83021808000182,MUNICIPIO DE CHAPECO,"Aquisição de Equipamentos Agricolas, que será utilizado no perimetro rural do município de Chapecó/SC"
81567,40969,09070624000150,MUNICIPIO DE CAICARA,"Execução de obra de calçadas/vias de pedestre nas margens da PB 089 ligando  Caiçara/PB,  com  divisa com Logradouro. Obs.:( A obra toda dá 1689 metros lineares, só que esses recursos só vai da execução de 30%.)"
81570,41910,01612341000180,MUNICIPIO DE CUITE DE MAMANGUAPE,Reforma do Portal (Entrada da Cidade - Centro) - Zona Urbana
81568,42105,01612941000149,MUNICIPIO DE MARIZOPOLIS,"Substituição da Iluminação Pública por LEDs nos Bairros: Vila Nova,
 Assentamento Juazeiro, Queimadas, Morar Melhor e Edilson Alves no Município de Marizópolis/PB."
81560,43627,83026138000197,MUNICIPIO DE DESCANSO,"Pavimentação c/ Pedras Irregulares em trecho da Estrada da Linha Burin, interior do município, aprox 4.000m2
"
81579,41531,08885139000171,MUNICIPIO DE IGARACY,"Pavimentação em Intertravado das Ruas João Miguel de Souza e João Roberto, Localizadas na Zona Urbana do Município de Igaracy - PB"
81571,38585,08902934000120,MUNICIPIO DE CRUZ DO ESPIRITO SANTO,Implantação de passagem molhada em estradas vicinais.
81608,38370,08872459000197,MUNICIPIO DE OURO VELHO,"Construção de Usina Leiteira, Aquisição de Equipamentos para Funcionamento de Usina Leiteira, Construção de Centro de Confecção e, Aquisição de equipamentos para funcionamento de Centro de Confecção.
"
81610,41886,09084054000157,MUNICIPIO DE JUNCO DO SERIDO,"Pavimentação em paralelepípedo de ruas e vias na sede do município de junco do seridó, zona urbana, extensão 868,32m lineares (Travessa Sebastiana 37.9 de extensão, Largura 5.00m, Rua Natanael Vieira 202.68 de extensão, Largura 7.50m, Rua Arnor Francisco trecho 2 extensão 103.31m, largura 6.00m, Rua Antônio Domingos Coelho extensão 53.54m, Largura 6.00m, Rua Bonifácio Bezerra da Nóbrega extensão 38.65m. largura 6.40m, Rua Amâncio de Lins extensão 166.44 m, largura 4.00 e 5.00m, Junção da Rua Lourival Medeiros extensão 53.00m, largura 6.00m, Beco da Drenagem extensão 52.00m, Largura 2.50me Rua Francisco Cunha de Araújo T2 extensão 104.71m, Largura de 5.00m)."
81619,37483,13796073000183,MUNICIPIO DE ARATUIPE,"Execução de Serviços de Pavimentação e Tratamento Primário de Estradas Rurais de Aratuípe, contemplando: Terraplanagem, Compactação e Drenagem"
81593,44637,08924060000102,MUNICIPIO DE TRIUNFO,Pavimentação em diversas ruas
81603,38324,01612512000171,MUNICIPIO DE BARAUNA,Pavimentação de Vias no Município de Baraúna-PB ´(Área Urbana)
81604,42118,01612538000110,MUNICIPIO DE BOA VISTA,Pavimentação de Vias
81596,44669,01615784000125,MUNICIPIO DE POCO DE JOSE DE MOURA,Pavimentação de vias urbanas
81601,38745,08732182000105,MUNICIPIO DE CUBATI,"Reforma e Ampliação do Xorrozão, localizado na Avenida Luís Gustavo, sn - Cubati/PB."
81617,38458,01612687000189,MUNICIPIO DE CAJAZEIRINHAS,"Construção de garagem municipal , Localidade: Rua Domingos de Almeida Araújo, Zona Urbana - Extensão : 2.323,50M²"
76921,43965,94444122000110,MUNICIPIO DE QUEVEDOS,"Aquisição de Trator Agrícola, cabinado, com ar condicionado, 135cv, 4 cilindros, T/M 16F + 8R sincronizada, tração 4x4, capacidade de levante 4.760kgf, 16 + 8 Multitorque. Rodado: 14.9-26 R1 6PR + 23.1-30 R1 12PR. Pesos dianteiro, transversal e traseiro, cujo objetivo é a utilização na área rural, fomentando o setor agropecuário do Município de
Quevedos/RS, beneficiando pequenos, médios e grandes produtores rurais"
81618,44476,14242200000165,MUNICIPIO DE POCOES,Esgotamento sanitário povoamento do Fomento no município de Poções/BA
81623,41299,13607346000102,MUNICIPIO DE ANGUERA,Ampliação e Reforma do Cemitério Municipal de Anguera - Cemitério Piedade
81591,37670,08924052000166,MUNICIPIO DE SAO JOSE DE PIRANHAS,"Pavimentação de ruas, dentro do perímetro urbano."
81621,46368,13797188000192,MUNICIPIO DE NAZARE,"Pavimentação em paralelepípedo na Rua João Domini, bairro Batatan na sede do município de Nazaré - Bahia"
81597,37435,01621539000120,MUNICIPIO DE BERNARDINO BATISTA,"Pavimentação de ruas, dentro do perímetro urbano."
81607,38375,08872459000197,MUNICIPIO DE OURO VELHO,"Construção de Mirante. Coordenadas:  7°36'55.97""S 37° 9'24.90""W. O mirante será construído em anexo a praça Damião Ferreira do Nascimento. A sua localização em um ponto elevado oferece uma vista panorâmica, ideal para a criação de um novo ponto turístico. O impacto no setor de turismo é direto e significativo.  A obra terá um papel de destaque ao fornecer um novo atrativo visual e espiritual para os moradores locais e visitantes de outras cidades. 
Descrição e Características da Obra: 
O mirante é classificado como uma obra de construção civil- obra de arte (OAE), composta por diversas intervenções que, em conjunto, formarão uma estrutura robusta e segura. O tipo de construção é em alvenaria estrutural reforçada, combinando alvenaria com concreto armado para garantir estabilidade e durabilidade.
As principais características e intervenções previstas são:
•	Estrutura Principal: O mirante será construído com alvenaria de tijolos cerâmicos e terá sua estrutura reforçada com vigas, pilares e cintas de amarração em concreto armado. Isso garante a solidez da base e da elevação.
•	Fundação: A fundação da obra será feita com sapatas isoladas e baldrame de concreto armado, o que garante a distribuição uniforme do peso da estrutura e evita problemas futuros com recalque diferencial.
•	Piso e Revestimento: O piso será de granilite na rampa e na laje superior, oferecendo alta resistência e durabilidade. Na área da capela e na sala, será usado porcelanato, proporcionando um acabamento mais nobre e fácil de limpar. A área externa será pavimentada com blocos de concreto intertravados, que são duráveis e facilitam a drenagem da água da chuva.
•	Acabamentos: A alvenaria receberá chapisco, reboco, emassamento, lixamento e pintura com tinta acrílica texturizada, o que protege a estrutura e confere um visual agradável.
•	Instalações: As instalações elétricas e hidráulicas estão previstas no projeto. O abastecimento de água será pela rede da CAGEPA, e a energia, pela rede da ENERGISA. Também serão instalados pontos de água para manutenção e paisagismo, o que é fundamental para a conservação do local.
Escopo e Planejamento da Execução:
O escopo da obra abrange a construção completa do mirante, desde a preparação do terreno até os acabamentos finais. O planejamento da execução está detalhado nos documentos fornecidos, que incluem:
1.	Levantamento do Terreno: Limpeza da área, demarcação e locação do terreno para iniciar a construção.
2.	Infraestrutura: Execução da fundação com sapatas e baldrames.
3.	Superestrutura: Construção das paredes, pilares, vigas, lajes e a rampa.
4.	Acabamentos: Instalação de pisos, reboco e pintura das superfícies.
5.	Instalações: Montagem das redes elétrica e hidráulica.
6.	Acessibilidade e Urbanização: Instalação de rampas e escadas de acesso e a pavimentação externa com blocos intertravados.
7.	Paisagismo: Plantio de grama e arbustos nos canteiros, conforme o projeto.
"
81613,47230,17792379000112,FUNDO MUNICIPAL DE SAUDE DE SAO DOMINGOS,"CONSTRUÇÃO DA BASE DO SAMU 192 DO MUNICÍPIO DE SÃO DOMINGOS PERTENCENTE DA 13ª REGIÃO DE SAÚDE - O SAMU está no componente da Rede de Atenção às Urgências e Emergências (RAUE) do Ministério da Saúde, atuando como a atenção pré-hospitalar móvel que articula esses pontos da rede assistencial. 
"
81592,44708,08924060000102,MUNICIPIO DE TRIUNFO,"O objeto da presente proposta consiste na Reforma da Praça Presépio Permanente Menino Deus, localizada no município de Triunfo, Estado da Paraíba. Trata-se de um espaço de grande relevância cultural e turística, especialmente por abrigar um dos principais símbolos natalinos da cidade, atraindo visitantes durante todo o ano e, de forma intensificada, no período festivo.

A intervenção prevista visa revitalizar o ambiente da praça, tornando-o mais atrativo, acessível e funcional para a população local e para os turistas. A obra compreenderá ações de recuperação de pisos, revestimentos e calçadas; melhoria da acessibilidade com implantação de rampas e adequações conforme as normas técnicas vigentes; requalificação da iluminação pública com instalação de sistema moderno e eficiente; paisagismo e jardinagem para valorização estética do espaço; recuperação de bancos, equipamentos urbanos e estrutura de apoio; bem como a restauração dos elementos cenográficos que compõem o Presépio Permanente.

Trata-se de uma obra de reforma de espaço público urbano, de caráter turístico-cultural, cujo escopo é garantir a conservação e modernização do ambiente, fortalecendo a identidade cultural do município de Triunfo, ampliando o fluxo de visitantes e, consequentemente, gerando benefícios diretos para o setor de turismo, comércio e serviços locais."
81612,38923,08925968000130,MUNICIPIO DE DESTERRO,Iluminação Pública
81602,39530,08869489000144,MUNICIPIO DE UMBUZEIRO,"As obras serão executadas nos seguintes pontos de acesso ao município:
• Pórtico 01 – Acesso Orobó/PE – Umbuzeiro/PB Latitude: 7º41’50’’S Longitude: 35º39’29’’ ➤ Localizado na entrada sudoeste do município, conecta Umbuzeiro à cidade pernambucana de Orobó, rota de forte apelo turístico regional, especialmente em eventos religiosos e culturais.
• Pórtico 02 – Acesso Umbuzeiro – Campina Grande/PB Latitude: 7º41’13’’S Longitude: 35º40’32’’ ➤ Situado na via leste, esse ponto conecta Umbuzeiro à importante cidade-polo Campina Grande, favorecendo o acesso de turistas, visitantes e comerciantes.
• Pórtico 03 – Acesso Umbuzeiro – Casinhas/PE Latitude: 7º42’6’’S Longitude: 35º40’36’’ ➤ Localizado ao sul do município, liga Umbuzeiro à cidade de Casinhas, em Pernambuco, integrando a malha viária interestadual e promovendo o turismo entre os dois estados."
81614,38404,08939944000130,MUNICIPIO DE AGUIAR,Construção de pequenas Barragens
81588,41094,08916124000123,MUNICIPIO DE SAO VICENTE DO SERIDO,Construção de Portal
81605,43642,01612686000134,MUNICIPIO DE CACIMBAS,Construção de terraplanagem da estrada que liga a comunidade lagoa do Campo a monteiro
81600,43052,08885287000196,MUNICIPIO DE CATINGUEIRA,Construção da Feira do Gado
81609,43314,08942229000157,MUNICIPIO DE DIAMANTE,"Construção de Portal e calçadão na BR 361 entrada da Cidade do município de Diamante-PB (Coordenadas LATITUDE: 7°25'36.20""S
LONGITUDE: 38°15'21.13""O), criando um  ponto de referência urbana e turística, valorizando o espaço público e promovendo circulação segura e agradável de pedestres, com acessibilidade universal.Valorizar a identidade cultural e turística do município, Proporcionar melhoria da mobilidade urbana e Fortalecer o turismo local e Contribuir para o embelezamento urbano, estimulando práticas de urbanismo sustentável e promoção do espaço público."
81586,46272,08889826000165,MUNICIPIO DE PEDRA BRANCA,"Ampliação De Unidade Básica De Saúde, conforme CNES 2604655"
81589,41063,01612635000102,MUNICIPIO DE ASSUNCAO,"Pavimentação das ruas: Rua Ivan Evangelista Correia– 2.203,39 m², Rua José Evando de Queiroz – 2.107,98 m², Rua José Vicente – 1.420,37 m², Rua Valdomira de Souza Ferreira – 692,02 m², Rua Projetada 01 – 945,35m² e Rua Francisco Pedro Moreira – 433,65 na Zona Urbana de Assunção/PB."
81615,41507,01612473000102,MUNICIPIO DE AMPARO,"Pavimentação em Paralelepípedo de Ruas na Zona Urbana do Município de Amparo – PB.  Ruas Salgadinho, Acesso Escola, Projetada 01, Projetada 04, Projetada 05, Projetada 06"
81652,44713,18557546000103,MUNICIPIO DE CORONEL XAVIER CHAVES,Aquisição de um veículo para secretaria de cultura e de instrumentos musicais para banda municipal
81629,44486,13627062000170,MUNICIPIO DE SANTANOPOLIS,Pavimentação de vias nos distritos de Serra e Mucambo
81632,42352,13758842000159,MUNICIPIO DE WENCESLAU GUIMARAES,Pavimentação de Vias no Município de Wenceslau Guimarães
81638,39599,18242792000176,MUNICIPIO DE POCO FUNDO,"Aquisição de câmeras de videomonitoramento para reforço da segurança pública no município.

A aquisição de câmeras de videomonitoramento visa fortalecer a segurança pública no município por meio da implantação de um sistema eficiente de vigilância eletrônica. Essa iniciativa tem como principal objetivo prevenir e reduzir a criminalidade, promover maior sensação de segurança à população e ampliar a capacidade de resposta das forças de segurança, especialmente da Polícia Militar.

As câmeras serão instaladas em pontos estratégicos da cidade e permitirão o monitoramento em tempo real, o registro de ocorrências e a identificação de atos ilícitos. Esses recursos contribuirão significativamente para ações mais eficazes de patrulhamento, investigação e resposta a emergências, otimizando o trabalho das forças de segurança.

Destaca-se que a implementação deste sistema será realizada em parceria com a Polícia Militar, por meio de convênio firmado com o município, o que garante o alinhamento operacional e o uso coordenado das imagens captadas para fins de segurança pública.

Além disso, o videomonitoramento permitirá o uso racional dos recursos humanos, possibilitando maior cobertura territorial sem a necessidade de presença física constante do efetivo policial em todos os pontos críticos da cidade."
