"id_empenho","id_minuta_empenho","numero_empenho","situacao_empenho","descricao_situacao_empenho","tipo_documento_empenho","descricao_tipo_documento_empenho","status_processamento_empenho","ug_responsavel_empenho","ug_emitente_empenho","descricao_ug_emitente_empenho","fonte_recurso_empenho","plano_interno_empenho","ptres_empenho","grupo_natureza_despesa_empenho","natureza_despesa_empenho","subitem_empenho","categoria_despesa_empenho","modalidade_despesa_empenho","cnpj_beneficiario_empenho","nome_beneficiario_empenho","uf_beneficiario_empenho","numero_ro_empenho","data_emissao_empenho","prioridade_desbloqueio_empenho","valor_empenho","id_plano_acao","codigo_ibge_municipio","codigo_ibge_uf"
"56451","2025NME000073323","2025NE007297","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252577","3","333041","04","CUSTEIO","30","00394577000125","ESTADO DO AMAPA","AP","2025RO007382","2025-12-01","1","297000","86715",,"16"
"56089","2025NME000072961","2025NE009446","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252994","3","334041","01","CUSTEIO","40","04012548000102","MUNICIPIO DE CRUZEIRO DO SUL","AC","2025RO009531","2025-12-01","1460798","198000","86055","1200203","12"
"56287","2025NME000073159","2025NE009448","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252789","3","334041","17","CUSTEIO","40","12122065000199","MUNICIPIO DE ZE DOCA","MA","2025RO009533","2025-12-01","26","990000","86429","2114007","21"
"57352","2025NME000074224","2025NE007961","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","4","444041","43","INVESTIMENTO","40","83102632000193","MUNICIPIO DE IMBUIA","SC","2025RO008046","2025-12-01","68","396000","86808","4207403","42"
"56184","2025NME000073056","2025NE009451","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252810","3","334041","17","CUSTEIO","40","12122065000199","MUNICIPIO DE ZE DOCA","MA","2025RO009536","2025-12-01","22","1575483.03","86239","2114007","21"
"56389","2025NME000073261","2025NE009454","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252903","3","334041","41","CUSTEIO","40","00699197000107","MUNICIPIO DE NOVA UNIAO","RO","2025RO009539","2025-12-01","71","445500","86617","1101435","11"
"56620","2025NME000073492","2025NE009474","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252576","3","334041","01","CUSTEIO","40","84306604000150","MUNICIPIO DE CAPIXABA","AC","2025RO009559","2025-12-01","45","198000","87091","1200179","12"
"58527","2025NME000075399","2025NE009455","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252809","4","444041","17","INVESTIMENTO","40","01612325000198","MUNICIPIO DE RAPOSA","MA","2025RO009540","2025-12-01","20","495000","88145","2109452","21"
"55918","2025NME000072790","2025NE009461","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253034","3","334041","17","CUSTEIO","40","12122065000199","MUNICIPIO DE ZE DOCA","MA","2025RO009546","2025-12-01","38","585483.03","85761","2114007","21"
"55920","2025NME000072792","2025NE009456","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253034","3","334041","17","CUSTEIO","40","01612834000110","GOVERNADOR NUNES FREIRE","MA","2025RO009541","2025-12-01","37","990000","85764","2104677","21"
"56010","2025NME000072882","2025NE009470","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252937","3","334041","27","CUSTEIO","40","08922718000147","MUNICIPIO DE SAO MAMEDE","PB","2025RO009555","2025-12-01","11","198000","85909","2514909","25"
"55917","2025NME000072789","2025NE009462","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253034","3","334041","17","CUSTEIO","40","01612328000121","MUNICIPIO DE CENTRO DO GUILHERME","MA","2025RO009547","2025-12-01","36","990000","85759","2103158","21"
"57318","2025NME000074190",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253032","4","444041","39","INVESTIMENTO","40","92324748000168","MUNICIPIO DE CERRO GRANDE DO SUL","RS",,"2025-10-30","112","198000","86745","4305173","43"
"58807","2025NME000075679","2025NE007729","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","259558","4","444041","43","INVESTIMENTO","40","82836057000190","MUNICIPIO DE GAROPABA","SC","2025RO007814","2025-12-01","3","495000","88540","4205704","42"
"57083","2025NME000073955","2025NE009463","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252460","4","444041","35","INVESTIMENTO","40","29116894000161","MUNICIPIO DE CAMPOS DOS GOYTACAZES","RJ","2025RO009548","2025-12-01","1466098","2017612.08","86230","3301009","33"
"56470","2025NME000073342","2025NE008328","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252851","3","334041","47","CUSTEIO","40","13104112000134","MUNICIPIO DE MOITA BONITA","SE","2025RO008413","2025-12-01","34","99000","86757","2804102","28"
"56471","2025NME000073343","2025NE008337","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252851","3","334041","47","CUSTEIO","40","13104112000134","MUNICIPIO DE MOITA BONITA","SE","2025RO008422","2025-12-01","34","198000","86758","2804102","28"
"56474","2025NME000073346","2025NE008712","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252851","3","334041","47","CUSTEIO","40","13108733000196","MUNICIPIO DE DIVINA PASTORA","SE","2025RO008797","2025-12-01","41","495000","86761","2802007","28"
"56631","2025NME000073503","2025NE009464","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252473","3","334041","15","CUSTEIO","40","01299692000183","MUNICIPIO DE VIANOPOLIS","GO","2025RO009549","2025-12-01","64","247500","87118","5222005","52"
"55856","2025NME000072728","2025NE009467","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252796","3","334041","29","CUSTEIO","40","76282680000145","MUNICIPIO DE MARIALVA","PR","2025RO009552","2025-12-01","17","297000","85653","4114807","41"
"57085","2025NME000073957","2025NE009473","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252460","4","444041","35","INVESTIMENTO","40","39485438000142","BELFORD ROXO","RJ","2025RO009558","2025-12-01","2","2079000","86234","3300456","33"
"57329","2025NME000074201","2025NE007422","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253008","4","444041","15","INVESTIMENTO","40","25107517000105","MUNICIPIO DE SANTA FE DE GOIAS","GO","2025RO007507","2025-12-01","62","495000","86771","5219258","52"
"57167","2025NME000074039","2025NE009469","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252890","4","444041","19","INVESTIMENTO","40","24950495000188","MUNICIPIO DE CAMPO VERDE","MT","2025RO009554","2025-12-01","26","3960000","86413","5102678","51"
"57333","2025NME000074205","2025NE007603","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252723","4","444041","21","INVESTIMENTO","40","03501517000152","MUNICIPIO DE CAMAPUA","MS","2025RO007688","2025-12-01","69","483111.09","87949","5002605","50"
"58423","2025NME000075295","2025NE008929","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252775","4","444041","23","INVESTIMENTO","40","01613077000108","MUNICIPIO DE PERIQUITO","MG","2025RO009014","2025-12-01","119","247500","88031","3149952","31"
"58409","2025NME000075281","2025NE009471","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252763","4","444041","15","INVESTIMENTO","40","02647303000126","MUNICIPIO DE PILAR DE GOIAS","GO","2025RO009556","2025-12-01","96","247500","88017","5216908","52"
"57716","2025NME000074588","2025NE007964","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252988","4","444041","31","INVESTIMENTO","40","10106219000123","MUNICIPIO DE INAJA","PE","2025RO008049","2025-12-01","47","1485000","87395","2607000","26"
"58652","2025NME000075524","2025NE007410","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253005","4","444041","23","INVESTIMENTO","40","18715383000140","MUNICIPIO DE BELO HORIZONTE","MG","2025RO007495","2025-12-01","100","198000","88352","3106200","31"
"57858","2025NME000074730","2025NE009472","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252457","4","444041","23","INVESTIMENTO","40","18083659000114","MUNICIPIO DE JEQUITINHONHA","MG","2025RO009557","2025-12-01","117","198000","87563","3135803","31"
"56800","2025NME000073672","2025NE009475","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253257","4","444041","33","INVESTIMENTO","40","01612592000165","MUNICIPIO DE NOSSA SENHORA DE NAZARE","PI","2025RO009560","2025-12-01","26","346500","85629","2206753","22"
"57340","2025NME000074212","2025NE009238","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252818","4","444041","23","INVESTIMENTO","40","18715383000140","MUNICIPIO DE BELO HORIZONTE","MG","2025RO009323","2025-12-01","1463854","1485000","86791","3106200","31"
"57030","2025NME000073902","2025NE009477","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252572","4","444041","31","INVESTIMENTO","40","11348570000193","MUNICIPIO DE VERDEJANTE","PE","2025RO009562","2025-12-01","23","396000","86147","2616100","26"
"56491","2025NME000073363","2025NE008841","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252818","3","334041","23","CUSTEIO","40","18404921000185","MUNICIPIO DE MACHACALIS","MG","2025RO008926","2025-12-01","30","396000","86796","3138906","31"
"58399","2025NME000075271","2025NE009478","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252758","4","444041","35","INVESTIMENTO","40","29141322000132","MUNICIPIO DE PIRAI","RJ","2025RO009563","2025-12-01","19","5940000","88007","3304003","33"
"58147","2025NME000075019","2025NE007968","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252932","4","444041","25","INVESTIMENTO","40","05105200000122","MUNICIPIO DE MUANA","PA","2025RO008053","2025-12-01","37","990000","88265","1504901","15"
"57353","2025NME000074225","2025NE008594","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","4","444041","43","INVESTIMENTO","40","83755850000127","MUNICIPIO DE PONTE ALTA","SC","2025RO008679","2025-12-01","94","396000","86809","4213302","42"
"57671","2025NME000074543","2025NE009488","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252782","4","444041","35","INVESTIMENTO","40","28909604000174","MUNICIPIO DE SAO PEDRO DA ALDEIA","RJ","2025RO009573","2025-12-01","12","495000","87333","3305208","33"
"56268","2025NME000073140","2025NE009531","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253147","3","334041","27","CUSTEIO","40","08883217000107","MUNICIPIO DE SAO JOSE DO SABUGI","PB","2025RO009616","2025-12-01","31","198000","86391","2514701","25"
"56284","2025NME000073156","2025NE009532","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252454","3","334041","23","CUSTEIO","40","18140756000100","MUNICIPIO DE ARAXA","MG","2025RO009617","2025-12-01","1","990000","86421","3104007","31"
"57350","2025NME000074222","2025NE009575","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","4","444041","43","INVESTIMENTO","40","83102350000196","MUNICIPIO DE BOTUVERA","SC","2025RO009665","2025-12-15","64","198000","86806","4202701","42"
"56495","2025NME000073367","2025NE008210","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","3","334041","43","CUSTEIO","40","82548983000160","MUNICIPIO DE TURVO","SC","2025RO008295","2025-12-01","96","198000","86812","4218806","42"
"57990","2025NME000074862","2025NE009489","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252548","4","444041","35","INVESTIMENTO","40","39228739000190","MUNICIPIO DE CARDOSO MOREIRA","RJ","2025RO009574","2025-12-01","28","792000","87694","3301157","33"
"57702","2025NME000074574","2025NE009490","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253214","4","444041","37","INVESTIMENTO","40","12755971000120","SERRA DO MEL","RN","2025RO009575","2025-12-01","88","396037.62","87375","2413359","24"
"58395","2025NME000075267","2025NE009533","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252755","4","444041","23","INVESTIMENTO","40","18557595000146","MUNICIPIO DE LAGOA DOURADA","MG","2025RO009618","2025-12-01","109","297000","88003","3137403","31"
"56027","2025NME000072899","2025NE009534","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252750","3","334041","39","CUSTEIO","40","87482535000124","MUNICIPIO DE DOM PEDRITO","RS","2025RO009619","2025-12-01","15","198000","85942","4306601","43"
"57366","2025NME000074238","2025NE008284","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","4","444041","43","INVESTIMENTO","40","83102640000130","MUNICIPIO DE ITUPORANGA","SC","2025RO008369","2025-12-01","52","198000","86825","4208500","42"
"57364","2025NME000074236","2025NE009300","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253168","4","444041","43","INVESTIMENTO","40","82577636000165","MUNICIPIO DE TIJUCAS","SC","2025RO009385","2025-12-01","77","465300","86823","4218004","42"
"57438","2025NME000074310","2025NE009491","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252618","4","443041","45","INVESTIMENTO","30","46379400000150","ESTADO DE SAO PAULO","SP","2025RO009576","2025-12-01","51","990000","86968",,"35"
"56278","2025NME000073150","2025NE009496","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252929","3","333041","45","CUSTEIO","30","46379400000150","ESTADO DE SAO PAULO","SP","2025RO009581","2025-12-01","9","990841.5","86406",,"35"
"56974","2025NME000073846","2025NE009535","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253177","4","444041","25","INVESTIMENTO","40","05121991000184","MUNICIPIO DE CASTANHAL","PA","2025RO009620","2025-12-01","30","1450937.07","86029","1502400","15"
"55923","2025NME000072795",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252649","3","334041","07","CUSTEIO","40","13347539000163","MUNICIPIO DE NORDESTINA","BA",,"2025-10-30","71","396000","85768","2922656","29"
"58595","2025NME000075467",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252887","4","444041","09","INVESTIMENTO","40","07673114000141","MUNICIPIO DE VARJOTA","CE",,"2025-10-30","3","396000","88217","2313955","23"
"58589","2025NME000075461",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252887","4","444041","09","INVESTIMENTO","40","07693989000105","MUNICIPIO DE MONSENHOR TABOSA","CE",,"2025-10-30","23","198000","88211","2308609","23"
"55901","2025NME000072773",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252734","3","334041","09","CUSTEIO","40","07682651000158","MUNICIPIO DE PENTECOSTE","CE",,"2025-10-30","42","198000","85725","2310704","23"
"57313","2025NME000074185","2025NE007598","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252526","4","444041","27","INVESTIMENTO","40","08993917000146","MUNICIPIO DE CAMPINA GRANDE","PB","2025RO007683","2025-12-01","7","247500","86739","2504009","25"
"58129","2025NME000075001","2025NE009492","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252645","4","444041","09","INVESTIMENTO","40","07744303000168","MUNICIPIO DE QUIXERAMOBIM","CE","2025RO009577","2025-12-01","7","495000","87831","2311405","23"
"58550","2025NME000075422","2025NE009543","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252843","4","444041","21","INVESTIMENTO","40","03501525000107","MUNICIPIO DE CORGUINHO","MS","2025RO009628","2025-12-01","47","361350","88171","5003108","50"
"56738","2025NME000073610",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252544","3","334041","23","CUSTEIO","40","18404889000138","MUNICIPIO DE NOVO CRUZEIRO","MG",,"2025-10-30","131","237600","87412","3145307","31"
"56504","2025NME000073376",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253002","3","334041","41","CUSTEIO","40","15845340000190","MUNICIPIO DE ALVORADA D:OESTE","RO",,"2025-10-30","12","247500","86840","1100346","11"
"56500","2025NME000073372","2025NE008807","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253272","3","334041","43","CUSTEIO","40","83102574000106","MUNICIPIO DE RIO DO SUL","SC","2025RO008892","2025-12-01","59","203940","86836","4214805","42"
"56544","2025NME000073416","2025NE009495","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252661","3","334041","29","CUSTEIO","40","76105618000188","MUNICIPIO DE CAMPO LARGO","PR","2025RO009580","2025-12-01","123","396000","86919","4104204","41"
"56460","2025NME000073332","2025NE009544","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252897","3","333041","37","CUSTEIO","30","08241739000105","ESTADO DO RIO GRANDE DO NORTE","RN","2025RO009629","2025-12-01","4","465300","86726",,"24"
"57678","2025NME000074550","2025NE009780","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252732","4","444041","31","INVESTIMENTO","40","10105971000150","MUNICIPIO DE IBIMIRIM","PE","2025RO009870","2025-12-15","36","1980000","87346","2606606","26"
"58635","2025NME000075507","2025NE009499","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252986","4","444041","33","INVESTIMENTO","40","01612576000172","MUNICIPIO DE GUARIBAS","PI","2025RO009584","2025-12-01","3","396000","88335","2204550","22"
"56686","2025NME000073558","2025NE009506","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253198","3","334041","21","CUSTEIO","40","03155934000190","MUNICIPIO DE NAVIRAI","MS","2025RO009591","2025-12-01","1465862","495000","87246","5005707","50"
"58543","2025NME000075415","2025NE009507","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252842","4","444041","15","INVESTIMENTO","40","01157536000188","MUNICIPIO DE IPORA","GO","2025RO009592","2025-12-01","39","1584000","88164","5210208","52"
"57835","2025NME000074707","2025NE009545","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252429","4","444041","27","INVESTIMENTO","40","01612691000147","SÃO DOMINGOS","PB","2025RO009630","2025-12-01","55","495000","87540","2513968","25"
"57546","2025NME000074418","2025NE009585","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253000","4","443041","01","INVESTIMENTO","30","63606479000124","ESTADO DO ACRE","AC","2025RO009675","2025-12-15","1460985","544500","87137",,"12"
"57377","2025NME000074249",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252819","4","444041","29","INVESTIMENTO","40","76282672000107","MUNICIPIO DE OURIZONA","PR",,"2025-10-30","20","455400","86847","4117404","41"
"58699","2025NME000075571","2025NE009503","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253053","4","444041","05","INVESTIMENTO","40","04532057000192","MUNICIPIO DE SANTO ANTONIO DO ICA","AM","2025RO009588","2025-12-01","25","1980000","88399","1303700","13"
"56758","2025NME000073630","2025NE009665","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253132","3","334041","15","CUSTEIO","40","01138122000101","MUNICIPIO DE CRISTALINA","GO","2025RO009755","2025-12-15","75","198000","87511","5206206","52"
"58359","2025NME000075231","2025NE009862","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252724","4","444041","39","INVESTIMENTO","40","88372883000101","MUNICIPIO DE PAROBE","RS","2025RO009952","2025-12-15","79","396000","87968","4314050","43"
"55850","2025NME000072722","2025NE009709","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252791","3","334041","25","CUSTEIO","40","01613338000181","MUNICIPIO DE FLORESTA DO ARAGUAIA","PA","2025RO009799","2025-12-15","5","297000","85646","1503044","15"
"58519","2025NME000075391",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252798","4","444041","39","INVESTIMENTO","40","92324706000127","MUNICIPIO DE ELDORADO DO SUL","RS",,"2025-10-30","41","198000","88137","4306767","43"
"56511","2025NME000073383","2025NE008862","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252963","3","334041","23","CUSTEIO","40","18338178000102","MUNICIPIO DE JUIZ DE FORA","MG","2025RO008947","2025-12-01","1","198000","86857","3136702","31"
"56565","2025NME000073437","2025NE009504","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252663","3","334041","29","CUSTEIO","40","76105634000170","MUNICIPIO DE COLOMBO","PR","2025RO009589","2025-12-01","87","297000","86952","4105805","41"
"58362","2025NME000075234",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252724","4","444041","39","INVESTIMENTO","40","90256686000179","MUNICIPIO DE CIDREIRA","RS",,"2025-10-30","72","396000","87971","4305454","43"
"57794","2025NME000074666",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252958","4","444041","48","INVESTIMENTO","40","01067974000155","MUNICIPIO DE PONTE ALTA DO TOCANTINS","TO",,"2025-10-30","30","198000","87493","1717909","17"
