"id_dh","id_minuta_documento_habil","numero_documento_habil","situacao_dh","descricao_situacao_dh","tipo_documento_dh","ug_emitente_dh","descricao_ug_emitente_dh","data_vencimento_dh","data_emissao_dh","ug_pagadora_dh","descricao_ug_pagadora_dh","variacao_patrimonial_diminuta_dh","passivo_transferencia_constitucional_legal_dh","centro_custo_empenho","codigo_siorg_empenho","mes_referencia_empenho","ano_referencia_empenho","ug_beneficiada_dh","descricao_ug_beneficiada_dh","valor_dh","valor_rateio_dh","id_empenho"
22600,"2020MDH00001518","2020TF001546",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4373
21922,"2020MDH00000840","2020TF000903",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4237
22432,"2020MDH00001350","2020TF001386",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",75000,,4660
22672,"2020MDH00001590","2020TF001618",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+06,,3688
22435,"2020MDH00001353","2020TF001389",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4209
22370,"2020MDH00001288","2020TF001325",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",350000,,4522
22077,"2020MDH00000995","2020TF001041",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,3654
22271,"2020MDH00001189","2020TF001230",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4283
21668,"2020MDH00000586","2020TF000656",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",460000,,4332
21206,"2020MDH00000124","2020TF000214",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4415
22065,"2020MDH00000983","2020TF001030",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4331
22667,"2020MDH00001585","2020TF001613",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4184
22129,"2020MDH00001047","2020TF001093",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4907
21947,"2020MDH00000865","2020TF000921",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4476
22034,"2020MDH00000952","2020TF001003",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,3677
22392,"2020MDH00001310","2020TF001346",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4726
22038,"2020MDH00000956","2020TF001007",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3871
22720,"2020MDH00001638","2020TF001665",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4621
22059,"2020MDH00000977","2020TF001024",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3516
21468,"2020MDH00000386","2020TF000470",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,3958
22190,"2020MDH00001108","2020TF001152",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",930000,,4201
22073,"2020MDH00000991","2020TF001120",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",140000,,3687
21118,"2020MDH00000036","2020TF001812",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,4629
21859,"2020MDH00000777","2020TF000842",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4518
22730,"2020MDH00001648","2020TF001675",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4307
21287,"2020MDH00000205","2020TF000294",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",9e+05,,4386
21116,"2020MDH00000034","2020TF000130",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3973
22385,"2020MDH00001303","2020TF001340",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4372
22270,"2020MDH00001188","2020TF001229",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4366
21299,"2020MDH00000217","2020TF000305",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",6e+05,,3800
21857,"2020MDH00000775","2020TF000840",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",450000,,4896
21083,"2020MDH00000001","2020TF001757",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4092
22540,"2020MDH00001458","2020TF001487",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4765
22134,"2020MDH00001052","2020TF001098",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",60000,,4617
22133,"2020MDH00001051","2020TF001097",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4918
22373,"2020MDH00001291","2020TF001328",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4818
22406,"2020MDH00001324","2020TF001360",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",420227,,4910
22199,"2020MDH00001117","2020TF001161",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4330
22206,"2020MDH00001124","2020TF001166",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",180000,,3507
21954,"2020MDH00000872","2020TF000927",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3646
22211,"2020MDH00001129","2020TF001171",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4846
21250,"2020MDH00000168","2020TF000257",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1500000,,4588
22014,"2020MDH00000932","2020TF000984",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4920
21901,"2020MDH00000819","2020TF000882",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4793
22728,"2020MDH00001646","2020TF001673",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3644
21567,"2020MDH00000485","2020TF000559",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4913
21240,"2020MDH00000158","2020TF001768",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4715
22062,"2020MDH00000980","2020TF001027",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4666
22634,"2020MDH00001552","2020TF001580",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4631
21679,"2020MDH00000597","2020TF000667",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3566
21821,"2020MDH00000739","2020TF000805",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4924
22249,"2020MDH00001167","2020TF001210",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4738
22169,"2020MDH00001087","2020TF001131",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4393
21965,"2020MDH00000883","2020TF001810",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",8e+05,,4166
21788,"2020MDH00000706","2020TF000772",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4912
21587,"2020MDH00000505","2020TF000578",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3735
22301,"2020MDH00001219","2020TF001260",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,3898
21284,"2020MDH00000202","2020TF000291",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,4717
21192,"2020MDH00000110","2020TF000199",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",290000,,4474
21329,"2020MDH00000247","2020TF000334",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4925
22418,"2020MDH00001336","2020TF001372",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4425
22117,"2020MDH00001035","2020TF001081",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",230000,,4670
21277,"2020MDH00000195","2020TF000284",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",7e+05,,3957
21643,"2020MDH00000561","2020TF000632",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",350000,,4699
21642,"2020MDH00000560","2020TF000631",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4923
21913,"2020MDH00000831","2020TF000894",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4616
